IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,1991,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,1.50,,,0,,22,1.5 [0 - 22],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,1991,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.00,,,0,,4.6,0 [0 - 4.6],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,1991,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,3.00,,,0,,37.4,3 [0 - 37.4],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,1990,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,1.80,,,0,,26.3,1.8 [0 - 26.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,1990,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.00,,,0,,5.5,0 [0 - 5.5],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,1990,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,3.30,,,0,,45.3,3.3 [0 - 45.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2022,TRUE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,3.60,,,0.3,,13.5,3.6 [0.3 - 13.5],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2022,TRUE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.10,,,0,,6,0.1 [0 - 6],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2022,TRUE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,13.55,,,1.6,,45.6,13.55 [1.6 - 45.6],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2021,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,3.70,,,0.3,,12.5,3.7 [0.3 - 12.5],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2021,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.10,,,0,,5.2,0.1 [0 - 5.2],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2021,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,14.00,,,2,,41.3,14 [2 - 41.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,3.80,,,0.4,,12,3.8 [0.4 - 12],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.10,,,0,,4.3,0.1 [0 - 4.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2020,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,14.20,,,2.6,,39.8,14.2 [2.6 - 39.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,3.90,,,0.5,,11.8,3.9 [0.5 - 11.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.10,,,0,,3.8,0.1 [0 - 3.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2019,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,14.40,,,3.2,,36.5,14.4 [3.2 - 36.5],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2018,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,4.00,,,0.6,,11.4,4 [0.6 - 11.4],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2018,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.10,,,0,,3.5,0.1 [0 - 3.5],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2018,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,14.90,,,3.8,,34,14.9 [3.8 - 34],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2017,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,4.20,,,0.8,,11.4,4.2 [0.8 - 11.4],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2017,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.10,,,0,,3,0.1 [0 - 3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2017,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,14.90,,,4.3,,32.3,14.9 [4.3 - 32.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,4.20,,,0.8,,11.2,4.2 [0.8 - 11.2],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.10,,,0,,3,0.1 [0 - 3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,15.00,,,5.1,,30.9,15 [5.1 - 30.9],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2015,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,4.40,,,0.9,,11.1,4.4 [0.9 - 11.1],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2015,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.10,,,0,,2.8,0.1 [0 - 2.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2015,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,15.00,,,5.4,,30.3,15 [5.4 - 30.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2014,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,4.50,,,1,,11.1,4.5 [1 - 11.1],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2014,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.10,,,0,,2.7,0.1 [0 - 2.7],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2014,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,15.20,,,6.2,,29.8,15.2 [6.2 - 29.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2013,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,4.60,,,1.1,,10.8,4.6 [1.1 - 10.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2013,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.20,,,0,,2.7,0.2 [0 - 2.7],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2013,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,15.30,,,6.2,,28.8,15.3 [6.2 - 28.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2012,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,4.70,,,1.1,,11.6,4.7 [1.1 - 11.6],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2012,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.20,,,0,,2.8,0.2 [0 - 2.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2012,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,15.40,,,6.4,,28.9,15.4 [6.4 - 28.9],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2011,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,4.80,,,1.2,,12.2,4.8 [1.2 - 12.2],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2011,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.20,,,0,,2.8,0.2 [0 - 2.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2011,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,15.70,,,6.7,,28.8,15.7 [6.7 - 28.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2010,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,5.10,,,1.3,,12.3,5.1 [1.3 - 12.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2010,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.30,,,0,,3.1,0.3 [0 - 3.1],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2010,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,15.70,,,6.5,,29.8,15.7 [6.5 - 29.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2009,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,5.30,,,1.1,,12.3,5.3 [1.1 - 12.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2009,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.30,,,0,,3.4,0.3 [0 - 3.4],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2009,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,15.90,,,6.2,,30,15.9 [6.2 - 30],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2008,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,5.50,,,1.3,,12.7,5.5 [1.3 - 12.7],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2008,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.30,,,0,,3.8,0.3 [0 - 3.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2008,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,16.00,,,6,,31.5,16 [6 - 31.5],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2007,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,5.70,,,1.3,,13.8,5.7 [1.3 - 13.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2007,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.40,,,0,,4,0.4 [0 - 4],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2007,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,16.40,,,5.4,,32.9,16.4 [5.4 - 32.9],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2006,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,5.90,,,1.4,,13.6,5.9 [1.4 - 13.6],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2006,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.40,,,0,,4.8,0.4 [0 - 4.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2006,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,16.70,,,5.3,,33.8,16.7 [5.3 - 33.8],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2005,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,6.20,,,1.4,,14.6,6.2 [1.4 - 14.6],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2005,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.50,,,0,,5.3,0.5 [0 - 5.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2005,FALSE,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,16.70,,,4.8,,35.5,16.7 [4.8 - 35.5],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2004,FALSE,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,6.50,,,1.5,,15.3,6.5 [1.5 - 15.3],,,EN,2024-08-02
PHE_HHAIR_PROP_POP_CATEGORY_FUELS,"Proportion of population with primary reliance on fuels and technologies for cooking, by fuel type (%)",numeric,EUR,Europe,Country,TUR,Türkiye,Year,2004,FALSE,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,Cooking fuel,Biomass,HOUSEHOLDCOOKINGFUEL_FUEL_BIOMASS,,,,,,,0.50,,,0,,6.2,0.5 [0 - 6.2],,,EN,2024-08-02
